index,image,caption,Intra-img Similarity,Intra-caption Similarity,GPT2 Perplexity,PPL Difference,AMR Length,No. of Obj-Relations
0,https://storage.cloud.google.com/winoground/images/0/0.jpg?authuser=2,an old person kisses a young person,0.8119001984596252,0.9877558946609497,19.222828244132423,-9.990653867937016,5,19
1,https://storage.cloud.google.com/winoground/images/0/1.jpg?authuser=2,a young person kisses an old person,0.8119001984596252,0.9877558946609497,29.21348211206944,9.990653867937016,5,17
2,https://storage.cloud.google.com/winoground/images/1/0.jpg?authuser=2,the taller person hugs the shorter person,0.8016972541809082,0.994314432144165,23.044252009308238,-5.138760628350802,10,23
3,https://storage.cloud.google.com/winoground/images/1/1.jpg?authuser=2,the shorter person hugs the taller person,0.8016972541809082,0.994314432144165,28.18301263765904,5.138760628350802,10,7
4,https://storage.cloud.google.com/winoground/images/2/0.jpg?authuser=2,the masked wrestler hits the unmasked wrestler,0.932021975517273,0.9922780990600586,19.490324351385315,-11.794849729305952,6,11
5,https://storage.cloud.google.com/winoground/images/2/1.jpg?authuser=2,the unmasked wrestler hits the masked wrestler,0.932021975517273,0.9922780990600586,31.285174080691267,11.794849729305952,8,7
6,https://storage.cloud.google.com/winoground/images/3/0.jpg?authuser=2,a person watches an animal,0.56972336769104,0.9173897504806519,48.367585919177735,-0.31234200757555897,3,5
7,https://storage.cloud.google.com/winoground/images/3/1.jpg?authuser=2,an animal watches a person,0.56972336769104,0.9173897504806519,48.679927926753294,0.31234200757555897,3,5
8,https://storage.cloud.google.com/winoground/images/4/0.jpg?authuser=2,the person without earrings pays the person with earrings,0.9065690040588379,0.9907141923904419,12.901224804300877,0.1607097841184011,7,14
9,https://storage.cloud.google.com/winoground/images/4/1.jpg?authuser=2,the person with earrings pays the person without earrings,0.9065690040588379,0.9907141923904419,12.740515020182476,-0.1607097841184011,8,12
10,https://storage.cloud.google.com/winoground/images/5/0.jpg?authuser=2,a bird eats a snake,0.6802878379821777,0.9874916076660156,30.55305432184001,-6.14934193475078,3,6
11,https://storage.cloud.google.com/winoground/images/5/1.jpg?authuser=2,a snake eats a bird,0.6802878379821777,0.9874916076660156,36.70239625659079,6.14934193475078,3,3
12,https://storage.cloud.google.com/winoground/images/6/0.jpg?authuser=2,"a plant was harmed by another organism, and that organism broke the plant into pieces",0.5523262023925781,0.9561331272125244,14.742050116762915,-2.360487253749195,9,3
13,https://storage.cloud.google.com/winoground/images/6/1.jpg?authuser=2,"another organism was harmed by a plant, and that plant broke the organism into pieces",0.5523262023925781,0.9561331272125244,17.10253737051211,2.360487253749195,9,0
14,https://storage.cloud.google.com/winoground/images/7/0.jpg?authuser=2,a bottle is in water,0.6856473684310913,0.8313430547714233,50.39558249115115,37.312071058767756,3,0
15,https://storage.cloud.google.com/winoground/images/7/1.jpg?authuser=2,water is in a bottle,0.6856473684310913,0.8313430547714233,13.083511432383398,-37.312071058767756,2,5
16,https://storage.cloud.google.com/winoground/images/8/0.jpg?authuser=2,a tree smashed into a car,0.836609959602356,0.9849761128425598,16.22254895211762,6.4097500081873715,3,6
17,https://storage.cloud.google.com/winoground/images/8/1.jpg?authuser=2,a car smashed into a tree,0.836609959602356,0.9849761128425598,9.812798943930249,-6.4097500081873715,3,9
18,https://storage.cloud.google.com/winoground/images/9/0.jpg?authuser=2,people fall on the leaves,0.8148245811462402,0.8711997270584106,34.56000069862825,2.041097114972274,3,9
19,https://storage.cloud.google.com/winoground/images/9/1.jpg?authuser=2,the leaves fall on people,0.8148245811462402,0.8711997270584106,32.51890358365598,-2.041097114972274,3,9
20,https://storage.cloud.google.com/winoground/images/10/0.jpg?authuser=2,the sail rests below the water,0.8217864632606506,0.950995922088623,44.961107633222845,-5.1612626535708515,4,2
21,https://storage.cloud.google.com/winoground/images/10/1.jpg?authuser=2,the water rests below the sail,0.8217864632606506,0.950995922088623,50.122370286793696,5.1612626535708515,4,4
22,https://storage.cloud.google.com/winoground/images/11/0.jpg?authuser=2,there is a table below someone,0.6065539121627808,0.9323302507400513,25.434769237756647,2.1280751694620754,3,20
23,https://storage.cloud.google.com/winoground/images/11/1.jpg?authuser=2,there is someone below a table,0.6065539121627808,0.9323302507400513,23.306694068294572,-2.1280751694620754,3,7
24,https://storage.cloud.google.com/winoground/images/12/0.jpg?authuser=2,the image shows a computer on top of books,0.923835813999176,0.9745780229568481,19.603346990213474,2.647798409379785,5,2
25,https://storage.cloud.google.com/winoground/images/12/1.jpg?authuser=2,the image shows books on top of a computer,0.923835813999176,0.9745780229568481,16.95554858083369,-2.647798409379785,5,2
26,https://storage.cloud.google.com/winoground/images/13/0.jpg?authuser=2,a caterpillar with some plants,0.666568398475647,0.8740592002868652,37.38755009094929,20.76912825786858,3,7
27,https://storage.cloud.google.com/winoground/images/13/1.jpg?authuser=2,a plant with some caterpillars,0.666568398475647,0.8740592002868652,16.61842183308071,-20.76912825786858,4,4
28,https://storage.cloud.google.com/winoground/images/14/0.jpg?authuser=2,there is a mug in some grass,0.6872602701187134,0.908130943775177,29.186304616309396,6.761796785973626,3,6
29,https://storage.cloud.google.com/winoground/images/14/1.jpg?authuser=2,there is some grass in a mug,0.6872602701187134,0.908130943775177,22.42450783033577,-6.761796785973626,3,9
30,https://storage.cloud.google.com/winoground/images/15/0.jpg?authuser=2,there are more skiers than snowboarders,0.9237392544746399,0.9922939538955688,5.588212595094319,-2.1803069784942277,6,17
31,https://storage.cloud.google.com/winoground/images/15/1.jpg?authuser=2,there are more snowboarders than skiers,0.9237392544746399,0.9922939538955688,7.768519573588547,2.1803069784942277,7,3
32,https://storage.cloud.google.com/winoground/images/16/0.jpg?authuser=2,there are fewer forks than spoons,0.8119003176689148,0.9885151386260986,19.92206959489678,8.49990443787724,4,0
33,https://storage.cloud.google.com/winoground/images/16/1.jpg?authuser=2,there are fewer spoons than forks,0.8119003176689148,0.9885151386260986,11.42216515701954,-8.49990443787724,4,2
34,https://storage.cloud.google.com/winoground/images/17/0.jpg?authuser=2,there are more ladybugs than flowers,0.8016972541809082,0.9790427088737488,13.81108874856481,0.4930462323711957,4,1
35,https://storage.cloud.google.com/winoground/images/17/1.jpg?authuser=2,there are more flowers than ladybugs,0.8016972541809082,0.9790427088737488,13.318042516193614,-0.4930462323711957,4,0
36,https://storage.cloud.google.com/winoground/images/18/0.jpg?authuser=2,there is less orange juice than milk,0.9320220947265625,0.9760931730270386,17.900820236291995,-0.5741715794214137,5,14
37,https://storage.cloud.google.com/winoground/images/18/1.jpg?authuser=2,there is less milk than orange juice,0.9320220947265625,0.9760931730270386,18.47499181571341,0.5741715794214137,5,14
38,https://storage.cloud.google.com/winoground/images/19/0.jpg?authuser=2,there is more dirt than empty space in the jar,0.5697234272956848,0.956215500831604,15.010886133732862,1.9387928935565473,6,12
39,https://storage.cloud.google.com/winoground/images/19/1.jpg?authuser=2,there is more empty space than dirt in the jar,0.5697234272956848,0.956215500831604,13.072093240176315,-1.9387928935565473,7,6
40,https://storage.cloud.google.com/winoground/images/20/0.jpg?authuser=2,there is a bit less milk chocolate than white chocolate,0.9065690040588379,0.9861006140708923,13.553939530981722,-0.03699282352996569,7,0
41,https://storage.cloud.google.com/winoground/images/20/1.jpg?authuser=2,there is a bit less white chocolate than milk chocolate,0.9065690040588379,0.9861006140708923,13.590932354511688,0.03699282352996569,7,2
42,https://storage.cloud.google.com/winoground/images/21/0.jpg?authuser=2,a person sits and a dog stands,0.6802875995635986,0.9594485759735107,35.99449661671581,1.5835747190825984,5,13
43,https://storage.cloud.google.com/winoground/images/21/1.jpg?authuser=2,a person stands and a dog sits,0.6802875995635986,0.9594485759735107,34.41092189763321,-1.5835747190825984,5,12
44,https://storage.cloud.google.com/winoground/images/22/0.jpg?authuser=2,The person with more facial hair lies awake while the other sleeps,0.5523259043693542,0.9797994494438171,20.327421973199197,-6.227618037021291,10,19
45,https://storage.cloud.google.com/winoground/images/22/1.jpg?authuser=2,The person with more facial hair sleeps while the other lies awake,0.5523259043693542,0.9797994494438171,26.555040010220488,6.227618037021291,11,27
46,https://storage.cloud.google.com/winoground/images/23/0.jpg?authuser=2,the person in the middle is floating and some others are standing,0.6856473684310913,0.9862836599349976,17.67722375291012,-0.2702971712929525,8,3
47,https://storage.cloud.google.com/winoground/images/23/1.jpg?authuser=2,the person in the middle is standing and some others are floating,0.6856473684310913,0.9862836599349976,17.947520924203072,0.2702971712929525,8,12
48,https://storage.cloud.google.com/winoground/images/24/0.jpg?authuser=2,the person closer to the camera weightlifts and the person farther from the camera runs,0.836609959602356,0.9906812906265259,15.705929599400498,-0.8822237990623307,15,12
49,https://storage.cloud.google.com/winoground/images/24/1.jpg?authuser=2,the person closer to the camera runs and the person farther from the camera weightlifts,0.836609959602356,0.9906812906265259,16.58815339846283,0.8822237990623307,15,14
50,https://storage.cloud.google.com/winoground/images/25/0.jpg?authuser=2,the person with the white collared shirt waters the plant while the other holds it,0.8148247003555298,0.9742075204849243,15.41584675074284,-1.4811653357532428,11,8
51,https://storage.cloud.google.com/winoground/images/25/1.jpg?authuser=2,the person with the white collared shirt holds the plant while the other waters it,0.8148247003555298,0.9742075204849243,16.897012086496083,1.4811653357532428,12,11
52,https://storage.cloud.google.com/winoground/images/26/0.jpg?authuser=2,the taller person chops food and the shorter person eats food,0.8217864036560059,0.9903546571731567,29.34896153257876,4.899506520838592,14,12
53,https://storage.cloud.google.com/winoground/images/26/1.jpg?authuser=2,the taller person eats food and the shorter person chops food,0.8217864036560059,0.9903546571731567,24.449455011740167,-4.899506520838592,14,20
54,https://storage.cloud.google.com/winoground/images/27/0.jpg?authuser=2,the person with the ponytail packs stuff and other buys it,0.6065542101860046,0.9639692306518555,51.34796093126703,12.583146325321614,9,13
55,https://storage.cloud.google.com/winoground/images/27/1.jpg?authuser=2,the person with the ponytail buys stuff and other packs it,0.6065542101860046,0.9639692306518555,38.76481460594542,-12.583146325321614,9,18
56,https://storage.cloud.google.com/winoground/images/28/0.jpg?authuser=2,a person walking in a field of yellow flowers with a red dress,0.9238359928131104,0.9931471347808838,14.457062563846723,-0.5886365371297675,8,12
57,https://storage.cloud.google.com/winoground/images/28/1.jpg?authuser=2,a person walking in a field of red flowers with a yellow dress,0.9238359928131104,0.9931471347808838,15.04569910097649,0.5886365371297675,8,5
58,https://storage.cloud.google.com/winoground/images/29/0.jpg?authuser=2,a brown dog is on a white couch,0.6665686964988708,0.98393714427948,21.785146689615726,-3.3866302908673944,5,26
59,https://storage.cloud.google.com/winoground/images/29/1.jpg?authuser=2,a white dog is on a brown couch,0.6665686964988708,0.98393714427948,25.17177698048312,3.3866302908673944,4,27
60,https://storage.cloud.google.com/winoground/images/30/0.jpg?authuser=2,a blue bird is next to a red berry,0.6872603893280029,0.9417543411254883,17.682833583501292,-2.576847383016215,5,22
61,https://storage.cloud.google.com/winoground/images/30/1.jpg?authuser=2,a red bird is next to a blue berry,0.6872603893280029,0.9417543411254883,20.259680966517507,2.576847383016215,5,18
62,https://storage.cloud.google.com/winoground/images/31/0.png?authuser=2,The red book is above the yellow book and below the blue book,0.9237394332885742,0.9430762529373169,9.411528151593204,-0.3352156687459331,12,0
63,https://storage.cloud.google.com/winoground/images/31/1.png?authuser=2,The yellow book is above the blue book and below the red book,0.9237394332885742,0.9430762529373169,9.746743820339137,0.3352156687459331,12,0
64,https://storage.cloud.google.com/winoground/images/32/0.png?authuser=2,astronauts in blue suits with a red planet in the background,0.8119003176689148,0.9819111824035645,9.54627166002374,-1.8033712003044968,7,0
65,https://storage.cloud.google.com/winoground/images/32/1.png?authuser=2,astronauts in red suits with a blue planet in the background,0.8119003176689148,0.9819111824035645,11.349642860328236,1.8033712003044968,7,0
66,https://storage.cloud.google.com/winoground/images/33/0.jpg?authuser=2,the square table has a round base,0.8016972541809082,0.9740308523178101,28.24655392451116,-6.218847589708766,5,10
67,https://storage.cloud.google.com/winoground/images/33/1.jpg?authuser=2,the round table has a square base,0.8016972541809082,0.9740308523178101,34.46540151421993,6.218847589708766,5,19
68,https://storage.cloud.google.com/winoground/images/34/0.jpg?authuser=2,pointy bushes are behind rectangular bushes,0.9320220947265625,0.9885834455490112,112.46596664675468,41.300532049094926,6,0
69,https://storage.cloud.google.com/winoground/images/34/1.jpg?authuser=2,rectangular bushes are behind pointy bushes,0.9320220947265625,0.9885834455490112,71.16543459765975,-41.300532049094926,6,0
70,https://storage.cloud.google.com/winoground/images/35/0.jpg?authuser=2,a circular sign is above a rectangular sign,0.5697234272956848,0.9946777820587158,25.31331771915555,1.2178221756918148,6,15
71,https://storage.cloud.google.com/winoground/images/35/1.jpg?authuser=2,a rectangular sign is above a circular sign,0.5697234272956848,0.9946777820587158,24.095495543463734,-1.2178221756918148,6,5
72,https://storage.cloud.google.com/winoground/images/36/0.jpg?authuser=2,a wood chess piece rests on metal objects,0.9065690040588379,0.994729220867157,72.67214254614431,1.4966635674433917,6,0
73,https://storage.cloud.google.com/winoground/images/36/1.jpg?authuser=2,a metal chess piece rests on wood objects,0.9065690040588379,0.994729220867157,71.17547897870092,-1.4966635674433917,6,0
74,https://storage.cloud.google.com/winoground/images/37/0.jpg?authuser=2,soft shoes are on a smooth floor,0.6802875995635986,0.9744518995285034,32.69815194943317,4.524090937789474,5,2
75,https://storage.cloud.google.com/winoground/images/37/1.jpg?authuser=2,smooth shoes are on a soft floor,0.6802875995635986,0.9744518995285034,28.174061011643694,-4.524090937789474,4,15
76,https://storage.cloud.google.com/winoground/images/38/0.jpg?authuser=2,the happy person is on the right and the sad person is on the left,0.5523259043693542,0.9915695190429688,5.463135312241585,-0.8157662156601342,7,10
77,https://storage.cloud.google.com/winoground/images/38/1.jpg?authuser=2,the sad person is on the right and the happy person is on the left,0.5523259043693542,0.9915695190429688,6.278901527901719,0.8157662156601342,7,30
78,https://storage.cloud.google.com/winoground/images/39/0.jpg?authuser=2,the hurt person is on the left and the helpful person is on the right,0.6856473684310913,0.9906951189041138,7.5881450331351195,-0.31324108660651895,7,19
79,https://storage.cloud.google.com/winoground/images/39/1.jpg?authuser=2,the helpful person is on the left and the hurt person is on the right,0.6856473684310913,0.9906951189041138,7.901386119741638,0.31324108660651895,7,19
80,https://storage.cloud.google.com/winoground/images/40/0.jpg?authuser=2,the more content person has the healthier food and the less content person has the less healthy food,0.836609959602356,0.9955856800079346,10.682374465037688,-0.989013929864857,18,23
81,https://storage.cloud.google.com/winoground/images/40/1.jpg?authuser=2,the less content person has the healthier food and the more content person has the less healthy food,0.836609959602356,0.9955856800079346,11.671388394902545,0.989013929864857,19,18
82,https://storage.cloud.google.com/winoground/images/41/0.jpg?authuser=2,the orange lollipop is sad and the red lollipop is surprised,0.8148245811462402,0.9950960874557495,11.833918481346151,-0.9093406537812676,7,0
83,https://storage.cloud.google.com/winoground/images/41/1.jpg?authuser=2,the orange lollipop is surprised and the red lollipop is sad,0.8148245811462402,0.9950960874557495,12.743259135127419,0.9093406537812676,7,1
84,https://storage.cloud.google.com/winoground/images/42/0.jpg?authuser=2,the larger person wears yellow and the smaller person does not,0.8217864632606506,0.9974193572998047,18.970898378629794,-0.3299741506276632,14,19
85,https://storage.cloud.google.com/winoground/images/42/1.jpg?authuser=2,the smaller person wears yellow and the larger person does not,0.8217864632606506,0.9974193572998047,19.300872529257457,0.3299741506276632,14,12
86,https://storage.cloud.google.com/winoground/images/43/0.jpg?authuser=2,a big cat is next to a small dog,0.6065539121627808,0.9799357652664185,17.57042470171498,2.1672606779060164,5,18
87,https://storage.cloud.google.com/winoground/images/43/1.jpg?authuser=2,a small cat is next to a big dog,0.6065539121627808,0.9799357652664185,15.403164023808964,-2.1672606779060164,5,16
88,https://storage.cloud.google.com/winoground/images/44/0.jpg?authuser=2,the heavy oncoming traffic is contrasted with the light outgoing traffic,0.923835813999176,0.9818524122238159,28.193449146451265,-1.605951163158867,7,3
89,https://storage.cloud.google.com/winoground/images/44/1.jpg?authuser=2,the light oncoming traffic is contrasted with the heavy outgoing traffic,0.923835813999176,0.9818524122238159,29.79940030961013,1.605951163158867,9,0
90,https://storage.cloud.google.com/winoground/images/45/0.jpg?authuser=2,a cold drink on a hot day,0.666568398475647,0.9608132839202881,9.805851145979346,-2.6166227991646256,4,5
91,https://storage.cloud.google.com/winoground/images/45/1.jpg?authuser=2,a hot drink on a cold day,0.666568398475647,0.9608132839202881,12.422473945143972,2.6166227991646256,4,16
92,https://storage.cloud.google.com/winoground/images/46/0.jpg?authuser=2,a person is drinking now and eating later,0.6872602701187134,0.9663441181182861,35.720371846757814,-9.553581938779864,8,15
93,https://storage.cloud.google.com/winoground/images/46/1.jpg?authuser=2,a person is drinking later and eating now,0.6872602701187134,0.9663441181182861,45.27395378553768,9.553581938779864,7,13
94,https://storage.cloud.google.com/winoground/images/47/0.jpg?authuser=2,the sailboat sails close but the beach is far away,0.9237392544746399,0.9324071407318115,24.943536767291146,1.67850216221726,7,14
95,https://storage.cloud.google.com/winoground/images/47/1.jpg?authuser=2,the sailboat sails far away but the beach is close,0.9237392544746399,0.9324071407318115,23.265034605073886,-1.67850216221726,6,5
96,https://storage.cloud.google.com/winoground/images/48/0.jpg?authuser=2,the passenger is riding inattentive to the road and the driver is driving attentive to the road,0.8119003176689148,0.9942836761474609,9.23999844367088,0.2173475316134077,12,15
97,https://storage.cloud.google.com/winoground/images/48/1.jpg?authuser=2,the passenger is riding attentive to the road and the driver is driving inattentive to the road,0.8119003176689148,0.9942836761474609,9.022650912057472,-0.2173475316134077,11,18
98,https://storage.cloud.google.com/winoground/images/49/0.jpg?authuser=2,it wears a hat but the person doesn't,0.8016972541809082,0.9158733487129211,14.637280928508437,3.3890855551670835,8,24
99,https://storage.cloud.google.com/winoground/images/49/1.jpg?authuser=2,the person wears a hat but it doesn't,0.8016972541809082,0.9158733487129211,11.248195373341353,-3.3890855551670835,3,28
100,https://storage.cloud.google.com/winoground/images/50/0.jpg?authuser=2,the person with green legs is running quite slowly and the red legged one runs faster,0.9320220947265625,0.9808858633041382,20.106409364900518,-3.8479321938193287,15,6
101,https://storage.cloud.google.com/winoground/images/50/1.jpg?authuser=2,the person with green legs is running faster and the red legged one runs quite slowly,0.9320220947265625,0.9808858633041382,23.954341558719847,3.8479321938193287,15,1
102,https://storage.cloud.google.com/winoground/images/51/0.jpg?authuser=2,a person is in the water and close to the sand,0.5697234272956848,0.9483089447021484,17.649555533306597,0.09663425172146134,6,3
103,https://storage.cloud.google.com/winoground/images/51/1.jpg?authuser=2,a person is close to the water and in the sand,0.5697234272956848,0.9483089447021484,17.552921281585135,-0.09663425172146134,5,4
104,https://storage.cloud.google.com/winoground/images/52/0.jpg?authuser=2,a frog is above rocks which are under the water,0.9065690040588379,0.982245922088623,30.527350715293466,0.797372276504916,6,1
105,https://storage.cloud.google.com/winoground/images/52/1.jpg?authuser=2,a frog is under rocks which are above the water,0.9065690040588379,0.982245922088623,29.72997843878855,-0.797372276504916,6,0
106,https://storage.cloud.google.com/winoground/images/53/0.jpg?authuser=2,driving off the road and on the unpaved terrain,0.6802875995635986,0.9731101393699646,10.919494976938882,-5.5467863078267605,6,7
107,https://storage.cloud.google.com/winoground/images/53/1.jpg?authuser=2,driving on the road and off the unpaved terrain,0.6802875995635986,0.9731101393699646,16.466281284765643,5.5467863078267605,7,0
108,https://storage.cloud.google.com/winoground/images/54/0.jpg?authuser=2,someone is in a helicopter with a car,0.5523259043693542,0.9503049850463867,12.18552239005237,-6.212155489724836,4,10
109,https://storage.cloud.google.com/winoground/images/54/1.jpg?authuser=2,someone is with a helicopter in a car,0.5523259043693542,0.9503049850463867,18.397677879777206,6.212155489724836,4,4
